Row ID,order_id,order_date,ship_date,customer_id,city,product_id,category,product_name,sales,quantity,profit
161,CA-2016-162733,05-11-2016,05-12-2016,TT-21070,Los Angeles,OFF-PA-10002751,Office Supplies,Xerox 1920,5.98,1,2.691
162,CA-2015-119697,12/28/2015,12/31/2015,EM-13960,Philadelphia,TEC-AC-10003657,Technology,Lenovo 17-Key USB Numeric Keypad,54.384,2,1.3596
163,CA-2016-154508,11/16/2016,11/20/2016,RD-19900,Carlsbad,OFF-EN-10001990,Office Supplies,Staple envelope,28.4,5,13.348
164,CA-2016-113817,11-07-2016,11-11-2016,MJ-17740,Seattle,OFF-BI-10004002,Office Supplies,Wilson Jones International Size A4 Ring Binders,27.68,2,9.688
165,CA-2014-139892,09-08-2014,09-12-2014,BM-11140,San Antonio,OFF-AR-10004441,Office Supplies,BIC Brite Liner Highlighters,9.936,3,2.7324
166,CA-2014-139892,09-08-2014,09-12-2014,BM-11140,San Antonio,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,-1359.992
167,CA-2014-139892,09-08-2014,09-12-2014,BM-11140,San Antonio,OFF-ST-10000991,Office Supplies,Space Solutions HD Industrial Steel Shelving.,275.928,3,-58.6347
168,CA-2014-139892,09-08-2014,09-12-2014,BM-11140,San Antonio,FUR-CH-10004287,Furniture,SAFCO Arco Folding Chair,1740.06,9,-24.858
169,CA-2014-139892,09-08-2014,09-12-2014,BM-11140,San Antonio,OFF-AR-10002656,Office Supplies,Sanford Liquid Accent Highlighters,32.064,6,6.8136
170,CA-2014-139892,09-08-2014,09-12-2014,BM-11140,San Antonio,OFF-AP-10002518,Office Supplies,Kensington 7 Outlet MasterPiece Power Center,177.98,5,-453.849
171,CA-2014-139892,09-08-2014,09-12-2014,BM-11140,San Antonio,TEC-PH-10003931,Technology,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,8.9985
172,CA-2014-118962,08-05-2014,08-09-2014,CS-12130,Los Angeles,OFF-PA-10000659,Office Supplies,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,9.8418
173,CA-2014-118962,08-05-2014,08-09-2014,CS-12130,Los Angeles,OFF-PA-10001144,Office Supplies,Xerox 1913,110.96,2,53.2608
174,CA-2014-118962,08-05-2014,08-09-2014,CS-12130,Los Angeles,FUR-CH-10003817,Furniture,"Global Value Steno Chair, Gray",340.144,7,21.259
175,US-2014-100853,9/14/2014,9/19/2014,JB-15400,Chicago,OFF-AP-10000891,Office Supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,-131.12
176,US-2014-100853,9/14/2014,9/19/2014,JB-15400,Chicago,OFF-LA-10003148,Office Supplies,Avery 51,20.16,4,6.552
177,US-2017-152366,4/21/2017,4/25/2017,SJ-20500,Houston,OFF-AP-10002684,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,-243.16
178,US-2015-101511,11/21/2015,11/23/2015,JE-15745,Newark,FUR-CH-10004698,Furniture,"Padded Folding Chairs, Black, 4/Carton",396.802,7,-11.3372
179,US-2015-101511,11/21/2015,11/23/2015,JE-15745,Newark,OFF-SU-10002189,Office Supplies,Acme Rosewood Handle Letter Opener,15.88,5,-3.7715
180,CA-2015-137225,12/15/2015,12/19/2015,JK-15640,New York City,OFF-AR-10001940,Office Supplies,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,1.4104
181,CA-2014-166191,12-05-2014,12-09-2014,DK-13150,Decatur,OFF-ST-10003455,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,1.8612
182,CA-2014-166191,12-05-2014,12-09-2014,DK-13150,Decatur,TEC-AC-10004659,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,76.6395
183,CA-2014-158274,11/19/2014,11/24/2014,RM-19675,Monroe,TEC-PH-10003273,Technology,AT&T TR1909W,503.96,4,131.0296
184,CA-2014-158274,11/19/2014,11/24/2014,RM-19675,Monroe,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),149.95,5,41.986
185,CA-2014-158274,11/19/2014,11/24/2014,RM-19675,Monroe,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,29,2,7.25
186,CA-2016-105018,11/28/2016,12-02-2016,SK-19990,Fairfield,OFF-BI-10001890,Office Supplies,Avery Poly Binder Pockets,7.16,2,3.4368
187,CA-2014-123260,8/26/2014,8/30/2014,FM-14290,Los Angeles,TEC-AC-10002323,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,22.984
188,CA-2016-157000,7/16/2016,7/22/2016,AM-10360,Grand Prairie,OFF-ST-10001328,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",37.224,3,3.7224
189,CA-2016-157000,7/16/2016,7/22/2016,AM-10360,Grand Prairie,OFF-PA-10001950,Office Supplies,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,6.255
190,CA-2015-102281,10-12-2015,10/14/2015,MP-17470,New York City,FUR-BO-10002613,Furniture,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,112.392
191,CA-2015-102281,10-12-2015,10/14/2015,MP-17470,New York City,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,20.0928
192,CA-2015-102281,10-12-2015,10/14/2015,MP-17470,New York City,OFF-PA-10000061,Office Supplies,Xerox 205,51.84,8,24.8832
193,CA-2015-102281,10-12-2015,10/14/2015,MP-17470,New York City,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,46.9764
194,CA-2015-102281,10-12-2015,10/14/2015,MP-17470,New York City,OFF-AR-10003514,Office Supplies,4009 Highlighters by Sanford,19.9,5,6.567
195,CA-2015-131457,10/31/2015,11-06-2015,MZ-17515,Redlands,OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,14.28,7,6.7116
196,CA-2014-140004,3/21/2014,3/25/2014,CB-12025,Hamilton,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,1.2038
197,CA-2014-140004,3/21/2014,3/25/2014,CB-12025,Hamilton,OFF-AR-10004027,Office Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,1.5876
198,CA-2017-107720,11-06-2017,11/13/2017,VM-21685,Westfield,OFF-ST-10001414,Office Supplies,Decoflex Hanging Personal Folder File,46.26,3,12.0276
199,US-2017-124303,07-06-2017,7/13/2017,FH-14365,Philadelphia,OFF-BI-10000343,Office Supplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,-2.2586
200,US-2017-124303,07-06-2017,7/13/2017,FH-14365,Philadelphia,OFF-PA-10002749,Office Supplies,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,5.8203
201,CA-2017-105074,6/24/2017,6/29/2017,MB-17305,Akron,OFF-PA-10002666,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,6.795
202,CA-2014-133690,08-03-2014,08-05-2014,BS-11755,Denver,FUR-TA-10004289,Furniture,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,-161.875
203,CA-2014-133690,08-03-2014,08-05-2014,BS-11755,Denver,OFF-AP-10003622,Office Supplies,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2925
204,US-2017-116701,12/17/2017,12/21/2017,LC-17140,Dallas,OFF-AP-10003217,Office Supplies,Eureka Sanitaire  Commercial Upright,66.284,2,-178.9668
205,CA-2017-126382,06-03-2017,06-07-2017,HK-14890,Franklin,FUR-FU-10002960,Furniture,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,9.6712
206,CA-2017-108329,12-09-2017,12/14/2017,LE-16810,Whittier,TEC-PH-10001918,Technology,Nortel Business Series Terminal T7208 Digital phone,444.768,4,44.4768
207,CA-2017-135860,12-01-2017,12-07-2017,JH-15985,Saginaw,OFF-ST-10000642,Office Supplies,"Tennsco Lockers, Gray",83.92,4,5.8744
208,CA-2017-135860,12-01-2017,12-07-2017,JH-15985,Saginaw,TEC-PH-10001700,Technology,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,35.6346
209,CA-2017-135860,12-01-2017,12-07-2017,JH-15985,Saginaw,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",15.92,4,7.4824
210,CA-2017-135860,12-01-2017,12-07-2017,JH-15985,Saginaw,OFF-FA-10000134,Office Supplies,"Advantus Push Pins, Aluminum Head",52.29,9,16.2099
211,CA-2017-135860,12-01-2017,12-07-2017,JH-15985,Saginaw,OFF-ST-10001522,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,3.6796
212,CA-2015-101007,02-09-2015,2/13/2015,MS-17980,Dallas,TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,20.8,2,6.5
213,CA-2015-146262,01-02-2015,01-09-2015,VW-21775,Medina,OFF-LA-10004544,Office Supplies,Avery 505,23.68,2,8.88
214,CA-2015-146262,01-02-2015,01-09-2015,VW-21775,Medina,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,-244.323
215,CA-2015-146262,01-02-2015,01-09-2015,VW-21775,Medina,TEC-PH-10002844,Technology,Speck Products Candyshell Flip Case,62.982,3,-14.6958
216,CA-2015-146262,01-02-2015,01-09-2015,VW-21775,Medina,TEC-MA-10000864,Technology,Cisco 9971 IP Video Phone Charcoal,1188,9,-950.4
217,CA-2015-146262,01-02-2015,01-09-2015,VW-21775,Medina,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,4.4792
218,CA-2016-130162,10/28/2016,11-01-2016,JH-15910,Los Angeles,OFF-ST-10001328,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",93.06,6,26.0568
219,CA-2016-130162,10/28/2016,11-01-2016,JH-15910,Los Angeles,TEC-PH-10002563,Technology,Adtran 1202752G1,302.376,3,22.6782
220,CA-2015-169397,12/24/2015,12/27/2015,JB-15925,Dublin,OFF-FA-10000585,Office Supplies,OIC Bulk Pack Metal Binder Clips,5.584,2,1.8148
221,CA-2015-169397,12/24/2015,12/27/2015,JB-15925,Dublin,OFF-PA-10004000,Office Supplies,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,8.2302
222,CA-2015-169397,12/24/2015,12/27/2015,JB-15925,Dublin,OFF-BI-10002852,Office Supplies,Ibico Standard Transparent Covers,19.776,4,-13.8432
223,CA-2015-169397,12/24/2015,12/27/2015,JB-15925,Dublin,FUR-FU-10000087,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,19.0848
224,CA-2015-169397,12/24/2015,12/27/2015,JB-15925,Dublin,TEC-MA-10001148,Technology,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,-383.9904
225,CA-2015-169397,12/24/2015,12/27/2015,JB-15925,Dublin,OFF-AR-10001958,Office Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,2.7168
226,CA-2015-163055,08-09-2015,8/16/2015,DS-13180,Detroit,OFF-AR-10001026,Office Supplies,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.968
227,CA-2015-163055,08-09-2015,8/16/2015,DS-13180,Detroit,FUR-TA-10003748,Furniture,Bevis 36 x 72 Conference Tables,622.45,5,136.939
228,CA-2015-163055,08-09-2015,8/16/2015,DS-13180,Detroit,OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,21.98,1,0.2198
229,US-2015-145436,2/28/2015,03-04-2015,VD-21670,Columbia,FUR-CH-10004860,Furniture,Global Low Back Tilter Chair,161.568,2,-28.2744
230,US-2015-145436,2/28/2015,03-04-2015,VD-21670,Columbia,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",389.696,8,43.8408
231,US-2014-156216,9/13/2014,9/17/2014,EA-14035,Charlotte,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,18.648,7,-12.432
232,US-2017-100930,04-07-2017,04-12-2017,CS-12400,Tampa,FUR-TA-10001705,Furniture,Bush Advantage Collection Round Conference Table,233.86,2,-102.048
233,US-2017-100930,04-07-2017,04-12-2017,CS-12400,Tampa,FUR-TA-10003473,Furniture,Bretford Rectangular Conference Table Tops,620.6145,3,-248.2458
234,US-2017-100930,04-07-2017,04-12-2017,CS-12400,Tampa,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,5.328,2,-3.552
235,US-2017-100930,04-07-2017,04-12-2017,CS-12400,Tampa,FUR-FU-10004017,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0
236,US-2017-100930,04-07-2017,04-12-2017,CS-12400,Tampa,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,617.976,3,-7.7247
237,CA-2017-160514,11-12-2017,11/16/2017,DB-13120,Santa Clara,OFF-PA-10002479,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,4.752
238,CA-2016-157749,06-04-2016,06-09-2016,KL-16645,Chicago,OFF-PA-10003349,Office Supplies,Xerox 1957,25.92,5,9.396
239,CA-2016-157749,06-04-2016,06-09-2016,KL-16645,Chicago,FUR-FU-10000576,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,-356.728
240,CA-2016-157749,06-04-2016,06-09-2016,KL-16645,Chicago,FUR-FU-10004351,Furniture,Staple-based wall hangings,11.688,3,-4.6752
241,CA-2016-157749,06-04-2016,06-09-2016,KL-16645,Chicago,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,31.984,2,11.1944
242,CA-2016-157749,06-04-2016,06-09-2016,KL-16645,Chicago,FUR-TA-10002607,Furniture,KI Conference Tables,177.225,5,-120.513
243,CA-2016-157749,06-04-2016,06-09-2016,KL-16645,Chicago,FUR-FU-10002505,Furniture,Eldon 100 Class Desk Accessories,4.044,3,-2.8308
244,CA-2016-157749,06-04-2016,06-09-2016,KL-16645,Chicago,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,1.2038
245,CA-2014-131926,06-01-2014,06-06-2014,DW-13480,Lakeville,FUR-CH-10004063,Furniture,Global Deluxe High-Back Manager's Chair,2001.86,7,580.5394
246,CA-2014-131926,06-01-2014,06-06-2014,DW-13480,Lakeville,OFF-ST-10002276,Office Supplies,Safco Steel Mobile File Cart,166.72,2,41.68
247,CA-2014-131926,06-01-2014,06-06-2014,DW-13480,Lakeville,OFF-PA-10004082,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,23.94
248,CA-2014-131926,06-01-2014,06-06-2014,DW-13480,Lakeville,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,496.0725
249,CA-2014-131926,06-01-2014,06-06-2014,DW-13480,Lakeville,OFF-PA-10000061,Office Supplies,Xerox 205,25.92,4,12.4416
250,CA-2016-154739,12-10-2016,12/15/2016,LH-17155,San Francisco,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,28.1372
251,CA-2016-145625,09-11-2016,9/17/2016,KC-16540,San Diego,OFF-PA-10004569,Office Supplies,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,3.5767
252,CA-2016-145625,09-11-2016,9/17/2016,KC-16540,San Diego,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,3347.37,13,636.0003
253,CA-2016-146941,12-10-2016,12/13/2016,DL-13315,New York City,OFF-ST-10001228,Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,22.5624
254,CA-2016-146941,12-10-2016,12/13/2016,DL-13315,New York City,OFF-EN-10003296,Office Supplies,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,162.864
255,US-2015-159982,11/28/2015,12-04-2015,DR-12880,Chicago,FUR-FU-10002505,Furniture,Eldon 100 Class Desk Accessories,12.132,9,-8.4924
256,US-2015-159982,11/28/2015,12-04-2015,DR-12880,Chicago,OFF-ST-10004804,Office Supplies,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,-19.5624
257,US-2015-159982,11/28/2015,12-04-2015,DR-12880,Chicago,OFF-ST-10001590,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,4.044
258,US-2015-159982,11/28/2015,12-04-2015,DR-12880,Chicago,TEC-PH-10001580,Technology,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,56.6916
259,CA-2017-163139,12-01-2017,12-03-2017,CC-12670,New York City,TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,20.37,3,6.9258
260,CA-2017-163139,12-01-2017,12-03-2017,CC-12670,New York City,OFF-ST-10002790,Office Supplies,Safco Industrial Shelving,221.55,3,6.6465
261,CA-2017-163139,12-01-2017,12-03-2017,CC-12670,New York City,OFF-BI-10003460,Office Supplies,Acco 3-Hole Punch,17.52,5,6.132
262,US-2017-155299,06-08-2017,06-12-2017,Dl-13600,Pasadena,OFF-AP-10002203,Office Supplies,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,-4.466
263,US-2014-106992,9/19/2014,9/21/2014,SB-20290,Houston,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,-509.997
264,US-2014-106992,9/19/2014,9/21/2014,SB-20290,Houston,TEC-MA-10003353,Technology,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,-251.9958
265,CA-2016-125318,06-06-2016,6/13/2016,RC-19825,Chicago,TEC-PH-10001433,Technology,Cisco Small Business SPA 502G VoIP phone,328.224,4,28.7196
266,CA-2015-155040,11-10-2015,11/15/2015,AH-10210,Brentwood,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,79.9,2,35.156
267,CA-2017-136826,6/16/2017,6/20/2017,CB-12535,Chapel Hill,OFF-AR-10003602,Office Supplies,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,4.7304
268,CA-2016-111010,1/22/2016,1/28/2016,PG-18895,Morristown,OFF-FA-10003472,Office Supplies,Bagged Rubber Bands,7.56,6,0.3024
269,US-2017-145366,12-09-2017,12/13/2017,CA-12310,Cincinnati,OFF-ST-10004180,Office Supplies,Safco Commercial Shelving,37.208,1,-7.4416
270,US-2017-145366,12-09-2017,12/13/2017,CA-12310,Cincinnati,OFF-EN-10004386,Office Supplies,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,21.591
271,CA-2017-163979,12/28/2017,01-02-2018,KH-16690,San Francisco,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,725.84,4,210.4936
272,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,San Francisco,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,92.3692
273,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,San Francisco,FUR-FU-10003274,Furniture,Regeneration Desk Collection,5.28,3,2.3232
274,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,San Francisco,OFF-BI-10002557,Office Supplies,Presstex Flexible Ring Binders,10.92,3,4.095
275,CA-2017-118136,9/16/2017,9/17/2017,BB-10990,Inglewood,OFF-PA-10002615,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,4.0572
276,CA-2017-118136,9/16/2017,9/17/2017,BB-10990,Inglewood,OFF-AR-10001427,Office Supplies,Newell 330,5.98,1,1.5548
277,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Philadelphia,OFF-PA-10000673,Office Supplies,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,4.0768
278,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Philadelphia,OFF-PA-10004470,Office Supplies,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,5.9072
279,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Philadelphia,OFF-ST-10000876,Office Supplies,Eldon Simplefile Box Office,59.712,6,5.9712
280,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,Philadelphia,OFF-LA-10002043,Office Supplies,Avery 489,24.84,3,8.694
281,US-2015-161991,9/26/2015,9/28/2015,SC-20725,Houston,OFF-BI-10004967,Office Supplies,Round Ring Binders,2.08,5,-3.432
282,US-2015-161991,9/26/2015,9/28/2015,SC-20725,Houston,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,1114.4,7,376.11
283,CA-2015-130890,11-02-2015,11-06-2015,JO-15280,Los Angeles,FUR-TA-10002903,Furniture,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,51.942
284,CA-2015-130883,9/26/2015,10-02-2015,TB-21520,Portland,OFF-PA-10000474,Office Supplies,Easy-staple paper,141.76,5,47.844
285,CA-2015-130883,9/26/2015,10-02-2015,TB-21520,Portland,TEC-AC-10001956,Technology,Microsoft Arc Touch Mouse,239.8,5,47.96
286,CA-2015-130883,9/26/2015,10-02-2015,TB-21520,Portland,OFF-PA-10004100,Office Supplies,Xerox 216,31.104,6,10.8864
287,CA-2016-112697,12/18/2016,12/20/2016,AH-10195,Tamarac,OFF-BI-10000778,Office Supplies,GBC VeloBinder Electric Binding Machine,254.058,7,-169.372
288,CA-2016-112697,12/18/2016,12/20/2016,AH-10195,Tamarac,OFF-AP-10002684,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,24.316
289,CA-2016-112697,12/18/2016,12/20/2016,AH-10195,Tamarac,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,961.48,5,-204.3145
290,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Columbus,OFF-FA-10002983,Office Supplies,Advantus SlideClip Paper Clips,19.096,7,6.6836
291,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Columbus,OFF-LA-10004689,Office Supplies,Avery 512,18.496,8,6.2424
292,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Columbus,TEC-AC-10002001,Technology,Logitech Wireless Gaming Headset G930,255.984,2,54.3966
293,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,Columbus,FUR-BO-10004709,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,-48.7032
294,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,Colorado Springs,FUR-FU-10004091,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,78.8592
295,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,Colorado Springs,FUR-CH-10001891,Furniture,Global Deluxe Office Fabric Chairs,230.352,3,20.1558
296,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,Colorado Springs,FUR-FU-10002918,Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,-24.5646
297,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,Colorado Springs,OFF-BI-10004593,Office Supplies,Ibico Laser Imprintable Binding System Covers,78.6,5,-62.88
298,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,Colorado Springs,OFF-FA-10004854,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,9.2988
299,CA-2016-142545,10/28/2016,11-03-2016,JD-15895,Belleville,OFF-PA-10002105,Office Supplies,Xerox 223,32.4,5,15.552
300,CA-2016-142545,10/28/2016,11-03-2016,JD-15895,Belleville,OFF-ST-10002756,Office Supplies,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,10.8248
301,CA-2016-142545,10/28/2016,11-03-2016,JD-15895,Belleville,OFF-PA-10004243,Office Supplies,Xerox 1939,56.91,3,27.3168
302,CA-2016-142545,10/28/2016,11-03-2016,JD-15895,Belleville,FUR-FU-10001861,Furniture,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,38.024
303,CA-2016-142545,10/28/2016,11-03-2016,JD-15895,Belleville,OFF-BI-10002706,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,6.5688
